21,4.684650472829473,0.5143398,1.07492772,0.2815201869559886,229.018,-0.124,20.34261966,-2.62016318,-2.6807122191231465,-58.7
10,5.520376841318614,1.25811914,0.9508148,0.20111266775420625,229.018,-0.124,19.560609420000002,-2.5939561899999997,-2.596181599294686,-58.7
25,6.397249503083735,0.722558,1.10639884,0.22348778674136083,229.018,-0.124,23.09762906,-2.44048274,-2.4786990775270126,-58.7
10,7.176433179331492,1.02427672,1.03157044,0.24286389100836336,229.018,-0.124,22.443322000000002,-2.4433639799999995,-2.4419472082430778,-58.7
24,7.917441988666459,0.71231957,1.13006364,0.43500607526081814,229.018,-0.124,23.350215679999998,-2.5708477899999997,-2.5618631175250672,-58.7
